Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCB06,OUT045,1597.92
FDP36,OUT049,972.068
FDW44,OUT018,3677.2134
NCU41,OUT018,1731.7458
NCS17,OUT046,1518.024
FDD46,OUT035,2162.5184
FDE45,OUT017,1263.0226
FDI09,OUT017,2396.88
NCJ54,OUT010,982.7208
NCA29,OUT018,2626.581
NCN41,OUT027,3668.558
FDY34,OUT035,2984.1156
NCG55,OUT035,579.246
DRM49,OUT046,511.3344
NCB42,OUT049,2109.2544
FDE58,OUT045,2664.5316
DRJ25,OUT013,443.4228
FDS47,OUT010,89.883
FDY21,OUT049,4563.3932
NCI54,OUT013,2465.4574
FDO24,OUT017,1901.5248
FDY43,OUT035,3690.5294
FDF35,OUT018,525.982
NCP29,OUT019,123.8388
FDN28,OUT027,2876.256
FDJ50,OUT018,607.2096
FDQ14,OUT027,3339.6528
FDC37,OUT035,1856.2504
FDN08,OUT046,824.9262
FDD04,OUT035,3006.087
FDW34,OUT018,1141.847
FDP04,OUT017,988.713
NCG07,OUT017,2237.088
NCN14,OUT018,1695.7926
FDJ16,OUT045,810.9444
NCM42,OUT045,1310.2944
NCF19,OUT046,194.4136
FDY21,OUT018,3941.536
FDY19,OUT035,2828.3184
FDV09,OUT045,1203.7664
FDA28,OUT013,1298.31
FDC38,OUT018,1977.426
FDL28,OUT045,2504.7396
NCH43,OUT049,4136.6154
NCN53,OUT045,732.38
NCW05,OUT017,3644.5892
NCO30,OUT018,2458.1336
FDT04,OUT019,38.6164
FDB27,OUT018,2759.0752
NCK07,OUT013,1315.6208
NCA53,OUT013,777.6544
FDB33,OUT018,778.986
FDU37,OUT017,2157.192
FDR13,OUT035,1274.3412
FDE45,OUT049,1263.0226
FDV37,OUT017,4013.4424
FDX44,OUT019,88.5514
NCL06,OUT017,7084.112
FDJ28,OUT045,1629.8784
FDX55,OUT049,5145.3024
NCK17,OUT018,340.8896
FDH52,OUT035,768.999
FDN13,OUT027,2596.62
FDK44,OUT018,1197.7742
FDU16,OUT046,2432.8332
FDZ07,OUT017,495.3552
NCN06,OUT027,4068.038
FDH02,OUT010,178.4344
NCW18,OUT045,3271.7412
FDH57,OUT013,1845.5976
FDV35,OUT045,3369.6138
NCU29,OUT013,3062.0142
NCP02,OUT046,1151.1682
FDN44,OUT013,3137.2496
FDX03,OUT018,154.4656
FDR11,OUT010,467.3916
FDA36,OUT046,732.38
FDP58,OUT027,4915.6014
FDH31,OUT045,1587.2672
FDH34,OUT035,3350.3056
FDS13,OUT035,1840.937
FDT01,OUT018,5624.6784
FDY09,OUT049,1593.9252
FDV33,OUT027,2543.356
NCW29,OUT010,351.5424
NCN17,OUT045,1315.6208
FDX01,OUT046,1274.3412
FDL03,OUT049,785.644
DRL59,OUT049,1240.3854
DRM11,OUT027,6872.3876
FDA43,OUT049,1182.4608
FDZ56,OUT010,169.1132
FDI44,OUT018,1148.505
FDB50,OUT013,633.8416
FDU15,OUT019,36.619
NCJ19,OUT019,107.8596
FDD48,OUT013,2912.875
NCW42,OUT035,4434.228
FDL24,OUT017,5690.5926
NCB30,OUT013,2380.9008
FDK25,OUT013,2863.6058
FDW28,OUT049,4138.6128
FDD47,OUT017,3749.7856
FDK16,OUT019,202.4032
FDW37,OUT046,1032.6558
FDA48,OUT035,6040.1376
FDA14,OUT017,1691.7978
FDV15,OUT013,1105.8938
FDN22,OUT049,2775.7202
NCD55,OUT045,133.8258
FDY43,OUT013,1278.336
NCU05,OUT017,2336.2922
FDF10,OUT035,1717.764
FDR39,OUT018,3057.3536
FDG40,OUT013,732.38
FDZ28,OUT019,142.4812
FDE02,OUT045,1134.5232
FDU60,OUT049,6426.3016
FDM21,OUT013,4819.7262
FDV52,OUT019,377.5086
NCW06,OUT013,2656.542
FDX36,OUT035,4500.808
FDT35,OUT027,5523.4768
NCL19,OUT010,256.9988
NCD31,OUT046,1438.128
FDE53,OUT019,852.8898
FDW58,OUT019,203.7348
DRF48,OUT046,732.38
FDW57,OUT035,4637.9628
DRH13,OUT017,958.752
FDT33,OUT013,1022.6688
DRK47,OUT027,4474.176
FDY22,OUT010,429.441
FDC35,OUT019,621.1914
FDO03,OUT013,3579.3408
FDF24,OUT045,878.856
FDF56,OUT018,1239.7196
FDD28,OUT013,1029.9926
FDG53,OUT027,4093.3384
FDO27,OUT019,311.5944
NCF54,OUT018,2931.5174
FDC20,OUT027,2129.2284
FDU10,OUT046,540.6296
DRA24,OUT018,3874.2902
FDA02,OUT010,143.8128
FDG10,OUT017,343.5528
FDW39,OUT010,453.4098
FDP04,OUT019,303.6048
NCM55,OUT013,2345.6134
FDG47,OUT045,2878.2534
NCU41,OUT017,2501.4106
NCK31,OUT017,499.35
FDZ46,OUT045,1326.2736
FDU13,OUT027,3761.77
NCF19,OUT045,194.4136
NCJ43,OUT013,2093.2752
NCJ05,OUT045,1677.1502
FDS04,OUT027,4916.933
FDX28,OUT010,101.2016
FDB41,OUT027,814.9392
FDG53,OUT046,4093.3384
FDL15,OUT010,308.9312
FDQ08,OUT049,1603.2464
DRN36,OUT013,479.376
FDI46,OUT013,3523.4136
FDG16,OUT027,5806.4418
FDV32,OUT013,673.7896
FDF44,OUT010,131.1626
FDK04,OUT018,593.2278
NCA41,OUT013,1346.9134
FDD51,OUT017,452.744
NCZ53,OUT045,1864.24
FDP01,OUT027,6024.1584
FDY25,OUT049,3123.9336
FDB17,OUT018,1258.362
NCV54,OUT018,1864.24
FDJ32,OUT017,1581.275
FDA37,OUT049,2956.152
FDG35,OUT035,2954.1546
NCM05,OUT018,4165.2448
FDG45,OUT046,4687.232
FDH28,OUT013,587.2356
NCE18,OUT049,3735.138
FDH38,OUT045,1158.492
FDR56,OUT013,1964.11
FDH17,OUT027,3858.9768
FDD39,OUT049,5193.24
FDB41,OUT049,640.4996
NCR53,OUT046,1800.3232
FDX46,OUT017,468.7232
FDV28,OUT049,339.558
FDA08,OUT018,4277.765
FDH45,OUT017,679.116
NCS38,OUT010,231.6984
FDD40,OUT010,948.765
DRM59,OUT035,2756.412
NCJ43,OUT018,4587.362
NCN29,OUT013,777.6544
NCC19,OUT045,4247.804
FDR56,OUT035,3643.2576
FDZ43,OUT049,2908.2144
FDJ32,OUT010,61.2536
DRH03,OUT017,1491.392
NCZ54,OUT035,4807.7418
FDE26,OUT017,2694.4926
FDS03,OUT045,1162.4868
DRZ24,OUT019,284.9624
FDO48,OUT027,5289.1152
FDW39,OUT049,2117.244
NCK05,OUT049,1640.5312
NCK30,OUT017,7064.8038
FDT27,OUT018,6611.394
FDS08,OUT019,716.4008
NCJ19,OUT049,1545.9876
FDC58,OUT045,852.224
DRE37,OUT013,3350.3056
FDW02,OUT035,2628.5784
FDJ02,OUT010,300.9416
FDX09,OUT045,3691.1952
FDT31,OUT010,387.4956
FDI24,OUT049,4234.488
FDY09,OUT045,4587.362
FDV28,OUT045,339.558
DRM47,OUT049,4925.5884
FDT52,OUT019,691.1004
FDI48,OUT018,1331.6
FDY55,OUT017,8760.5964
FDU48,OUT013,1967.439
FDN25,OUT045,343.5528
FDP20,OUT049,2656.542
FDJ15,OUT013,6897.688
FDD04,OUT018,3105.2912
FDY58,OUT045,6930.978
FDR37,OUT018,6385.022
FDF44,OUT013,1017.3424
FDD32,OUT045,543.2928
FDR57,OUT017,620.5256
DRG39,OUT027,2129.2284
FDX15,OUT017,3048.6982
DRN37,OUT045,1838.2738
FDW40,OUT027,5582.733
FDB32,OUT049,466.06
FDM40,OUT018,1843.6002
FDE39,OUT027,2940.1728
DRH49,OUT017,1450.1124
FDT46,OUT049,708.4112
NCF06,OUT035,2848.9582
FDP07,OUT017,3338.987
FDC04,OUT013,3193.8426
FDZ32,OUT017,946.7676
FDD50,OUT045,4396.9432
FDU56,OUT017,4101.328
FDV34,OUT017,1655.1788
NCY41,OUT013,1150.5024
NCK18,OUT046,2972.1312
DRH25,OUT049,1436.7964
FDT57,OUT046,4233.1564
FDV56,OUT018,1617.894
FDV12,OUT045,1846.9292
FDN52,OUT017,681.7792
FDX38,OUT035,871.5322
FDE47,OUT018,1864.24
NCO07,OUT013,6411.654
FDV09,OUT027,3281.0624
FDZ23,OUT019,745.696
DRH51,OUT018,1318.284
NCY54,OUT045,1379.5376
DRG49,OUT013,7086.1094
NCC19,OUT049,5020.132
NCV53,OUT045,6231.888
FDZ47,OUT019,307.5996
NCO26,OUT018,1006.6896
NCP02,OUT045,744.3644
NCW30,OUT018,480.7076
NCN55,OUT046,3605.307
FDB20,OUT010,227.7036
DRL11,OUT013,3427.5384
DRD60,OUT045,2261.0568
FDW14,OUT010,259.662
FDL27,OUT010,221.7114
FDU09,OUT018,343.5528
DRH36,OUT027,2679.845
FDP34,OUT027,3383.5956
FDE04,OUT017,2696.49
FDZ57,OUT027,4350.3372
FDF02,OUT010,207.7296
FDG28,OUT045,1225.072
NCI31,OUT046,659.142
FDT43,OUT013,467.3916
FDU20,OUT046,2490.092
FDD53,OUT013,303.6048
FDW15,OUT045,1177.1344
NCT53,OUT045,4102.6596
NCG55,OUT027,1864.24
FDD48,OUT035,2748.4224
FDG47,OUT049,5233.188
FDI21,OUT017,1661.8368
FDT27,OUT017,4326.3684
DRO35,OUT013,1612.5676
FDD33,OUT017,6471.576
FDC04,OUT035,4165.2448
FDY34,OUT013,1151.1682
DRJ49,OUT049,1291.652
FDE05,OUT049,3515.424
FDU31,OUT017,3255.762
NCN19,OUT027,3214.4824
FDK56,OUT027,7939.665
FDK58,OUT017,3185.853
NCJ42,OUT035,1230.3984
FDZ34,OUT027,4633.968
FDA52,OUT018,2141.2128
NCR29,OUT013,1018.674
FDT48,OUT035,2182.4924
DRJ51,OUT019,761.0094
NCS54,OUT046,1955.4546
FDV01,OUT035,3568.0222
DRG51,OUT027,3229.7958
NCG42,OUT013,3952.1888
FDA51,OUT049,1382.2008
FDV19,OUT010,158.4604
NCT18,OUT045,1277.0044
NCS41,OUT045,1641.8628
FDO03,OUT046,4500.808
FDL12,OUT010,327.5736
FDY37,OUT010,291.6204
FDI58,OUT049,2297.01
FDT28,OUT018,2087.9488
NCC42,OUT010,288.9572
FDO01,OUT017,3559.3668
FDJ02,OUT013,2375.5744
FDQ04,OUT018,75.9012
DRL47,OUT013,632.51
FDZ32,OUT035,946.7676
FDC35,OUT035,1035.319
FDX14,OUT045,790.9704
FDZ35,OUT013,1845.5976
FDL14,OUT013,3739.1328
FDO04,OUT049,810.9444
DRK11,OUT017,1043.9744
FDB44,OUT018,5084.0488
FDZ50,OUT049,4474.176
FDI12,OUT027,2406.2012
FDU43,OUT017,2133.2232
FDD58,OUT010,195.7452
FDB27,OUT017,4096.6674
FDB04,OUT018,1342.2528
NCO17,OUT013,3199.8348
FDL12,OUT017,2576.646
DRJ13,OUT049,2085.9514
FDD57,OUT045,2094.6068
FDW19,OUT035,222.3772
DRD27,OUT018,1677.816
FDH27,OUT027,3791.0652
NCW30,OUT027,13086.9648
FDR40,OUT018,559.272
FDG05,OUT013,3257.7594
NCY41,OUT019,34.6216
FDI38,OUT018,4141.276
FDR20,OUT046,351.5424
FDE09,OUT017,1289.6546
FDN50,OUT019,88.5514
DRF27,OUT045,1480.0734
DRF51,OUT013,219.714
NCO02,OUT019,65.2484
FDB51,OUT027,2105.2596
FDJ50,OUT013,269.649
FDN52,OUT013,852.224
FDX14,OUT013,1324.2762
FDT27,OUT019,711.0744
FDV10,OUT013,1065.28
FDU33,OUT046,679.116
FDU58,OUT046,3942.8676
NCP42,OUT027,5195.2374
FDL51,OUT027,4247.804
DRH15,OUT027,809.6128
FDU16,OUT017,265.6542
FDW15,OUT017,2820.9946
FDQ44,OUT045,2832.979
NCI06,OUT027,6066.7696
DRK23,OUT019,251.6724
FDC28,OUT035,1844.9318
NCY17,OUT019,79.896
NCV05,OUT018,1853.5872
FDM34,OUT019,567.2616
DRD60,OUT027,5070.7328
FDT38,OUT046,1860.2452
FDQ57,OUT018,1994.7368
FDE59,OUT027,988.0472
NCM43,OUT046,2446.815
DRI51,OUT049,3301.7022
NCG30,OUT017,1120.5414
NCK54,OUT035,1048.635
FDQ16,OUT019,218.3824
FDI36,OUT013,1761.7068
FDX16,OUT027,3339.6528
FDA34,OUT046,1926.1594
FDJ48,OUT018,1228.401
FDU47,OUT035,1038.648
FDS39,OUT046,858.882
FDD11,OUT046,1258.362
FDM16,OUT027,1290.3204
FDU56,OUT018,3135.2522
FDQ32,OUT017,3095.97
DRK35,OUT013,796.9626
FDA58,OUT049,942.7728
DRG48,OUT019,447.4176
FDT59,OUT010,1524.0162
FDQ31,OUT019,95.8752
FDS51,OUT018,463.3968
FDW32,OUT027,2406.2012
FDI15,OUT027,9467.676
NCV30,OUT017,1201.769
DRG25,OUT049,5159.2842
FDT02,OUT013,732.38
FDO33,OUT027,3199.8348
FDP38,OUT035,1350.2424
FDZ45,OUT035,796.2968
NCA54,OUT027,6066.7696
FDU33,OUT017,490.6946
FDN58,OUT017,7182.6504
FDI05,OUT045,1097.9042
FDM57,OUT019,89.883
NCS42,OUT027,2113.2492
FDB57,OUT045,2446.1492
FDC03,OUT045,2182.4924
FDZ58,OUT013,2059.9852
NCK29,OUT045,2956.152
NCR53,OUT045,4672.5844
FDE26,OUT027,2862.94
FDU52,OUT049,1662.5026
FDE41,OUT027,2067.309
FDU38,OUT018,3099.9648
FDA52,OUT017,1411.496
FDW46,OUT046,1416.8224
DRI59,OUT035,3916.2356
FDT38,OUT035,1860.2452
FDL33,OUT018,4517.453
FDQ01,OUT027,4579.3724
FDJ08,OUT046,5841.0634
FDQ47,OUT049,745.696
NCZ18,OUT013,6088.0752
FDE29,OUT017,1151.1682
FDF10,OUT027,3761.77
FDC48,OUT049,2559.3352
FDY58,OUT013,6622.7126
NCX30,OUT010,711.0744
FDV11,OUT013,2101.2648
FDT46,OUT046,708.4112
DRD01,OUT019,229.701
FDQ11,OUT013,2055.9904
NCM41,OUT017,559.272
NCC55,OUT013,564.5984
FDG45,OUT027,4432.2306
NCQ54,OUT049,5895.659
FDM34,OUT045,3392.9168
FDD17,OUT019,689.103
FDN38,OUT027,3297.7074
FDB53,OUT018,898.83
NCL06,OUT035,7843.124
NCV18,OUT019,87.2198
FDX25,OUT013,2736.438
FDB39,OUT046,671.1264
FDC33,OUT049,1182.4608
NCO14,OUT018,340.8896
FDA58,OUT027,5359.69
NCQ02,OUT017,2285.0256
NCR53,OUT017,5528.1374
FDN52,OUT046,1193.1136
FDG26,OUT046,2805.0154
FDE23,OUT027,2187.153
DRI37,OUT013,990.7104
DRH37,OUT018,3874.2902
FDO01,OUT035,1798.9916
FDK45,OUT049,1048.635
FDP23,OUT049,4327.7
FDM33,OUT035,3225.1352
FDD36,OUT017,2530.7058
FDL56,OUT017,1406.1696
FDT27,OUT010,852.224
FDG52,OUT017,1065.28
NCL42,OUT035,5635.3312
DRJ24,OUT046,5105.3544
FDV38,OUT046,928.1252
FDT35,OUT045,1860.2452
FDY51,OUT045,3085.3172
FDC37,OUT017,852.224
NCP43,OUT013,2544.6876
FDO33,OUT045,667.1316
FDW04,OUT018,1488.7288
NCC31,OUT046,3739.1328
FDK22,OUT049,5556.7668
FDJ50,OUT017,828.921
FDV13,OUT017,1318.284
DRL60,OUT017,1829.6184
FDW03,OUT017,2328.9684
FDY27,OUT035,4621.9836
FDB39,OUT027,2129.2284
FDU59,OUT045,1743.0644
FDZ57,OUT049,2066.6432
FDO21,OUT049,1800.3232
FDS43,OUT018,4943.565
FDU28,OUT010,382.1692
FDC51,OUT010,111.8544
FDW16,OUT010,189.0872
FDP32,OUT010,122.5072
FDB60,OUT019,384.8324
NCQ30,OUT046,2157.192
FDD26,OUT049,4442.2176
FDI44,OUT045,231.6984
DRH23,OUT046,1597.92
FDO44,OUT046,3205.1612
FDG04,OUT046,732.38
FDM32,OUT027,3713.1666
FDM09,OUT013,2886.243
FDZ47,OUT013,1686.4714
FDM40,OUT027,4916.933
FDY48,OUT017,1720.4272
NCM30,OUT045,713.7376
FDX36,OUT010,230.3668
DRF03,OUT017,690.4346
FDN51,OUT049,4649.9472
FDM57,OUT049,671.1264
FDB35,OUT049,1470.0864
FDY13,OUT027,3292.381
FDA37,OUT017,1733.7432
NCX53,OUT017,3545.385
FDD59,OUT018,958.752
FDX10,OUT019,135.8232
FDC03,OUT018,1937.478
FDW43,OUT035,5559.43
FDW10,OUT046,529.311
FDY14,OUT027,9467.676
FDV43,OUT045,669.129
FDO40,OUT013,2106.5912
FDP46,OUT027,1808.9786
NCE43,OUT019,162.4552
FDD05,OUT035,3374.2744
FDJ60,OUT010,164.4526
DRE27,OUT018,804.2864
FDO11,OUT035,6723.2484
DRG11,OUT027,1737.738
FDK33,OUT010,436.7648
DRM23,OUT045,3435.528
FDJ02,OUT027,2862.94
NCZ05,OUT045,1238.388
NCL30,OUT013,639.168
FDZ19,OUT018,2037.348
FDM45,OUT049,1566.6274
FDO36,OUT046,2085.2856
NCK31,OUT045,666.4658
DRJ37,OUT045,2580.6408
FDP24,OUT018,1557.972
FDF46,OUT013,1374.2112
FDX46,OUT019,61.2536
NCL18,OUT045,1166.4816
FDJ26,OUT013,1068.609
FDJ07,OUT045,815.605
FDY15,OUT013,1895.5326
DRG01,OUT045,765.67
FDF58,OUT045,1644.526
FDZ14,OUT019,357.5346
FDP31,OUT049,743.0328
FDH45,OUT013,495.3552
FDA09,OUT010,351.5424
FDW31,OUT035,1379.5376
FDA57,OUT046,812.276
NCE55,OUT035,2616.594
FDC17,OUT019,213.056
FDC59,OUT013,830.9184
FDA22,OUT013,4512.1266
FDK52,OUT035,1805.6496
NCM26,OUT046,1366.2216
NCT53,OUT035,2466.789
FDW45,OUT018,2267.049
NCI18,OUT035,2692.4952
FDE38,OUT018,1973.4312
FDF08,OUT019,183.7608
FDY58,OUT010,689.103
FDF58,OUT019,400.8116
FDX39,OUT017,6331.758
FDB44,OUT049,844.2344
FDF28,OUT013,1017.3424
FDE39,OUT013,3243.7776
FDT37,OUT018,1522.0188
FDZ45,OUT017,3968.168
FDO40,OUT035,3131.9232
FDM57,OUT027,1438.128
DRG36,OUT017,4106.6544
FDY36,OUT010,146.476
DRL60,OUT027,1071.938
FDS25,OUT019,223.7088
DRF49,OUT027,4250.4672
FDP16,OUT045,7370.406
FDS60,OUT049,1565.9616
FDU15,OUT027,759.012
FDK43,OUT046,3036.048
FDN25,OUT046,1547.3192
FDE53,OUT049,525.982
FDB22,OUT013,3383.5956
FDE39,OUT017,3064.0116
FDX35,OUT035,3455.502
NCG54,OUT049,2897.5616
FDH27,OUT035,2696.49
NCK42,OUT013,2804.3496
FDS25,OUT049,2542.0244
FDI10,OUT018,2037.348
FDU35,OUT035,623.1888
FDI04,OUT017,3968.168
DRK23,OUT035,7843.124
FDB53,OUT019,146.476
FDY02,OUT049,3418.883
FDM60,OUT035,735.709
NCJ31,OUT010,641.1654
DRP35,OUT017,1150.5024
NCQ30,OUT018,1864.24
DRL11,OUT010,158.4604
FDU01,OUT013,9069.5276
FDR39,OUT035,4013.4424
FDO08,OUT046,1315.6208
FDC02,OUT045,2878.2534
NCZ29,OUT035,1752.3856
FDF29,OUT010,262.3252
FDZ23,OUT017,6338.416
NCU53,OUT018,2960.1468
NCW30,OUT013,6018.1662
NCM26,OUT027,3281.0624
FDV50,OUT027,1981.4208
FDW15,OUT049,2719.793
FDI35,OUT027,5070.7328
FDO11,OUT017,2277.036
FDN48,OUT046,2297.01
NCA17,OUT049,3325.0052
NCN54,OUT013,601.2174
FDP22,OUT013,729.051
NCB54,OUT035,1406.1696
FDD08,OUT045,439.428
DRM48,OUT010,138.4864
FDG41,OUT027,2306.997
FDE44,OUT027,2109.2544
FDE26,OUT035,2444.8176
NCS38,OUT013,2085.2856
NCJ54,OUT018,2103.2622
FDI40,OUT019,202.4032
FDN45,OUT018,5024.1268
FDU43,OUT046,3605.307
FDI04,OUT010,195.7452
NCC07,OUT018,1537.998
NCC07,OUT019,210.3928
NCD18,OUT045,4837.7028
FDU55,OUT035,7549.5062
FDX59,OUT035,539.298
FDR52,OUT049,4138.6128
NCP17,OUT013,739.038
FDQ32,OUT045,2586.633
NCT17,OUT049,5159.2842
FDO10,OUT049,711.0744
FDE32,OUT049,768.999
FDN44,OUT045,1917.504
FDH02,OUT035,818.934
FDK60,OUT013,1773.6912
FDS24,OUT019,591.2304
FDL03,OUT010,1281.665
FDB46,OUT027,5806.4418
FDO48,OUT049,5764.4964
FDZ39,OUT049,2063.98
FDT02,OUT027,986.7156
FDC50,OUT013,2856.282
FDP39,OUT035,473.3838
DRG15,OUT018,1214.4192
FDP10,OUT018,1667.829
FDF53,OUT027,6454.931
FDN34,OUT045,2395.5484
FDK02,OUT045,1438.128
FDC23,OUT045,3803.0496
FDJ10,OUT019,429.441
FDE53,OUT035,1491.392
FDR25,OUT035,3974.826
FDW50,OUT046,2302.3364
FDS09,OUT049,563.9326
FDW49,OUT010,517.3266
FDU51,OUT046,3364.9532
FDF28,OUT018,1384.1982
NCY30,OUT018,1817.634
FDD44,OUT045,8994.958
FDX09,OUT017,3691.1952
NCF30,OUT013,2365.5874
FDZ50,OUT019,575.2512
FDW37,OUT013,2082.6224
FDD11,OUT049,3068.0064
DRH39,OUT018,306.268
FDA36,OUT049,3123.9336
NCG43,OUT049,1943.4702
FDF02,OUT035,1857.582
FDP57,OUT027,2428.8384
NCE42,OUT017,5175.9292
NCR38,OUT027,5522.811
FDP03,OUT019,592.562
FDO51,OUT035,133.8258
NCQ42,OUT046,2924.8594
NCM41,OUT046,1228.401
FDH48,OUT027,241.6854
DRF60,OUT046,3813.7024
FDJ27,OUT035,814.9392
FDQ14,OUT013,1725.7536
FDN27,OUT017,2812.3392
NCQ02,OUT046,567.2616
FDJ33,OUT049,2956.152
FDP07,OUT027,7094.7648
DRE01,OUT049,715.0692
FDU36,OUT045,708.4112
FDL28,OUT017,4326.3684
NCX53,OUT046,3545.385
FDZ39,OUT013,1031.99
NCP42,OUT013,2285.0256
FDJ14,OUT035,239.688
FDK04,OUT049,744.3644
NCC19,OUT017,5772.486
FDS09,OUT018,615.1992
FDZ02,OUT046,1407.5012
FDD35,OUT018,1864.24
NCY42,OUT017,1994.7368
FDB05,OUT045,5944.2624
FDF20,OUT035,3475.476
NCO41,OUT018,1617.894
FDC40,OUT027,2067.309
FDV58,OUT045,4306.3944
FDZ57,OUT045,1845.5976
DRM35,OUT046,3896.2616
DRN36,OUT018,1263.6884
FDQ13,OUT046,1593.9252
DRO35,OUT010,474.0496
NCD43,OUT035,2036.6822
FDA51,OUT018,2175.8344
NCX17,OUT027,5359.69
NCZ17,OUT049,540.6296
FDR11,OUT027,4327.7
FDW34,OUT049,2702.4822
FDN50,OUT017,814.9392
FDS09,OUT046,961.4152
FDS48,OUT018,2922.1962
FDL44,OUT049,2603.278
DRF48,OUT018,4138.6128
FDA14,OUT018,306.268
NCD30,OUT049,952.094
FDI16,OUT017,1034.6532
NCG06,OUT035,4175.8976
DRZ24,OUT035,2048.6666
NCS17,OUT045,838.908
FDB37,OUT045,3364.9532
FDE10,OUT035,3392.9168
FDC57,OUT045,1158.492
FDM12,OUT018,3169.208
FDE24,OUT049,2360.9268
FDW22,OUT045,1108.557
DRD01,OUT027,1597.92
NCZ18,OUT027,4579.3724
FDN49,OUT045,399.48
FDR22,OUT035,3335.658
FDV08,OUT019,44.6086
FDY39,OUT046,5492.85
FDV36,OUT049,3962.8416
FDO60,OUT045,669.129
FDU04,OUT027,3735.8038
FDR20,OUT027,2187.153
FDW19,OUT019,420.7856
FDU40,OUT049,2906.217
FDK15,OUT045,868.869
DRF15,OUT035,2190.482
FDQ25,OUT017,2999.429
FDI48,OUT019,51.9324
FDS49,OUT046,2278.3676
FDV22,OUT046,2705.1454
NCV42,OUT046,1393.5194
FDX26,OUT046,3516.7556
FDI33,OUT018,1482.7366
FDZ14,OUT049,3835.008
FDG10,OUT013,343.5528
FDM38,OUT018,512.666
FDG26,OUT027,6630.0364
FDH46,OUT035,1508.037
FDN13,OUT018,1667.829
FDU57,OUT035,1330.2684
NCI06,OUT046,3896.2616
FDM38,OUT045,343.5528
NCG42,OUT010,263.6568
FDL39,OUT045,2189.1504
FDT31,OUT019,379.506
FDV59,OUT013,3165.879
FDB49,OUT035,1518.024
FDD58,OUT049,1127.8652
DRN59,OUT046,792.302
FDX48,OUT049,1390.1904
FDQ11,OUT049,3964.839
FDY12,OUT049,1518.024
FDQ11,OUT045,2277.036
DRI11,OUT017,2649.2182
FDY32,OUT027,1006.6896
FDS51,OUT045,743.0328
FDR19,OUT010,143.8128
DRB13,OUT018,4442.2176
FDS21,OUT035,1640.5312
FDQ40,OUT045,2988.1104
NCE55,OUT013,2748.4224
FDX43,OUT027,3946.8624
FDS12,OUT049,2530.04
DRK01,OUT027,2588.6304
FDN25,OUT017,828.921
FDB60,OUT046,1904.188
FDQ13,OUT017,1342.2528
DRK13,OUT045,4933.578
DRF25,OUT018,366.19
NCD42,OUT019,83.8908
FDW25,OUT045,2061.3168
NCV29,OUT027,7968.2944
NCK42,OUT035,1725.7536
DRJ13,OUT027,4474.176
DRD15,OUT017,1965.4416
FDM27,OUT045,1577.946
FDZ50,OUT018,569.259
FDC04,OUT046,3193.8426
FDF50,OUT049,3731.809
FDP15,OUT045,2603.278
FDK46,OUT035,4673.916
FDZ56,OUT018,3453.5046
FDY60,OUT049,1559.9694
FDB10,OUT035,2055.3246
FDR57,OUT045,3739.1328
FDU58,OUT049,1491.392
FDH02,OUT046,1569.9564
FDP48,OUT013,1337.5922
FDI46,OUT035,3523.4136
FDW56,OUT013,780.3176
NCM19,OUT010,120.5098
FDS50,OUT027,6207.9192
FDK24,OUT013,949.4308
FDO36,OUT017,1146.5076
FDK45,OUT027,1864.24
NCL05,OUT045,1115.215
FDL32,OUT018,787.6414
FDA28,OUT049,3271.7412
FDY36,OUT018,1669.8264
FDP32,OUT018,1771.028
FDL50,OUT046,871.5322
DRC24,OUT049,3383.5956
NCS18,OUT017,1693.7952
FDD16,OUT017,1301.639
NCV18,OUT013,2496.75
FDX07,OUT046,4028.09
NCZ05,OUT027,2660.5368
NCI31,OUT013,834.9132
FDK14,OUT049,547.2876
NCR06,OUT045,1022.6688
NCF54,OUT049,3593.3226
DRG23,OUT010,307.5996
FDD53,OUT046,303.6048
NCM31,OUT027,3119.9388
FDT16,OUT017,4402.9354
FDR40,OUT035,778.986
DRG25,OUT017,1999.3974
FDT10,OUT035,829.5868
FDY32,OUT013,4586.0304
FDN50,OUT035,647.8234
FDZ35,OUT019,187.7556
NCP54,OUT045,2832.979
NCD07,OUT035,1018.674
FDS02,OUT018,5339.0502
DRN59,OUT018,575.2512
DRB24,OUT013,4016.1056
FDP37,OUT027,4916.933
DRB01,OUT018,4138.6128
FDR47,OUT046,2721.7904
NCM31,OUT010,452.744
NCF06,OUT027,7136.7102
NCV17,OUT027,3410.2276
FDS10,OUT049,1411.496
FDN52,OUT035,1193.1136
FDZ48,OUT013,2908.2144
FDJ48,OUT049,8851.1452
DRB13,OUT027,1917.504
FDV59,OUT017,2838.9712
FDL32,OUT035,1445.4518
FDZ12,OUT035,3006.087
NCR06,OUT027,293.6178
FDP51,OUT017,2014.7108
FDY22,OUT013,575.2512
FDZ38,OUT049,6595.4148
NCO54,OUT035,1436.7964
FDR23,OUT035,2822.992
FDM38,OUT049,343.5528
FDS25,OUT013,2557.3378
FDZ22,OUT013,665.8
FDZ20,OUT019,510.0028
FDD45,OUT010,91.2146
FDN03,OUT049,3735.138
NCW30,OUT046,517.9924
FDY24,OUT027,1471.418
FDJ26,OUT019,430.1068
FDM15,OUT049,303.6048
NCW54,OUT027,2043.3402
FDA23,OUT045,998.7
FDA39,OUT019,79.896
FDZ12,OUT017,2694.4926
